University Admission year,Gender,Age,H.S.C passing year,Program,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Status of your English language proficiency,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,What are the skills do you have ?,How many hour do you spent daily on your skill development?,What is you interested area?,What is your relationship status?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,student_id,attendance_clean,health_issues_clean,relationship_clean,interested_area_clean,skills_clean,performance_risk_label,performance_risk_binary,predicted_risk_binary,predicted_risk_label,predicted_risk_probability,predicted_confidence
2020,Male,22,2019,BCSE,8,No,Yes,1,1,Offline,Yes,Yes,15,Intermediate,100,No,No,Yes,Web development,1,Hardware,Relationship,No,Family,No,2.68,No,3.15,88,90000,STU1088,100.0,No,Relationship,Hardware,Web Development,At Risk,1,1,At Risk,0.7136835453970254,0.7136835453970254
2020,Female,21,2019,BCSE,8,No,No,2,2,Offline,Yes,Yes,2,Basic,80,No,No,No,Web development,1,Machine Learning,Single,No,Family,No,2.68,No,3.15,88,35000,STU1089,80.0,No,Single,Machine Learning,Web Development,At Risk,1,1,At Risk,0.6115773952409278,0.6115773952409278
2020,Male,20,2019,BCSE,8,Yes,Yes,2,1,Online,Yes,Yes,3,Basic,95,No,No,No,Web development,3,Software,Single,No,Bachelor,No,2.68,No,3.15,88,20000,STU1090,95.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8022733167082925,0.8022733167082925
2021,Male,21,2020,BCSE,2,Yes,Yes,4,2,Offline,Yes,Yes,2,Intermediate,88,No,No,Yes,Web development,2,Software,Single,Yes,Bachelor,No,2.68,No,3.15,11,100000,STU1091,88.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8016688204998974,0.8016688204998974
2019,Male,23,2018,BCSE,11,Yes,No,6,2,Offline,Yes,Yes,3,Intermediate,100,No,No,No,Web development,2,Software,Single,Yes,Bachelor,No,3.84,No,3.1,73,30000,STU1092,100.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.5550933103932838,0.5550933103932838
2022,Female,20,2020,BCSE,2,No,No,2,1,Offline,Yes,Yes,6,Intermediate,80,Yes,No,No,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,11,70000,STU1093,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8816774068724531,0.8816774068724531
2018,Female,24,2016,BCSE,10,No,Yes,2,1,Online,Yes,Yes,4,Basic,90,Yes,No,No,Web development,4,Software,Single,No,Family,No,2.68,No,3.15,113,40000,STU1094,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.9104152046783625,0.9104152046783625
2022,Female,21,2020,BCSE,2,Yes,No,2,4,Offline,Yes,Yes,1,Basic,100,No,No,Yes,Programming,2,Software,Engaged,Yes,Bachelor,No,2.68,No,3.15,11,10000,STU1095,100.0,No,Engaged,Software,Programming,At Risk,1,1,At Risk,0.7284129650316548,0.7284129650316548
2021,Male,20,2020,BCSE,4,Yes,Yes,2,1,Offline,Yes,Yes,2,Advance,82,No,No,Yes,Programming,4,Software,Relationship,No,Bachelor,No,2.68,No,3.15,36,40000,STU1096,82.0,No,Relationship,Software,Programming,At Risk,1,1,At Risk,0.8509055258348154,0.8509055258348154
2021,Male,22,2020,BCSE,4,Yes,Yes,1,1,Offline,Yes,Yes,1,Intermediate,90,No,No,No,Programming,0,Software,Single,No,Family,No,2.68,No,3.15,36,20000,STU1097,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6670196180013896,0.6670196180013896
2021,Male,20,2019,BCSE,5,No,No,3,2,Offline,Yes,Yes,1,Intermediate,98,No,No,No,Web development,8,Machine Learning,Single,Yes,Bachelor,No,2.68,No,3.15,50,22000,STU1098,98.0,No,Single,Machine Learning,Web Development,At Risk,1,1,At Risk,0.8351035659649595,0.8351035659649595
2019,Male,23,2017,BCSE,11,No,Yes,3,2,Online,Yes,Yes,1,Intermediate,85,Yes,No,Yes,Web development,2,Software,Single,No,Bachelor,Yes,2.68,No,3.15,126,45000,STU1099,85.0,Yes,Single,Software,Web Development,At Risk,1,1,At Risk,0.907651240169389,0.907651240169389
2020,Female,21,2019,BCSE,8,No,Yes,4,1,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,1,Software,Single,No,Family,No,2.68,No,3.15,88,40000,STU1100,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7672140768759697,0.7672140768759697
2022,Female,20,2020,BCSE,2,Yes,Yes,2,1,Offline,Yes,Yes,5,Intermediate,90,No,No,Yes,Programming,1,Software,Single,No,Family,Yes,2.68,No,3.15,11,50000,STU1101,90.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.8403996338728507,0.8403996338728507
2020,Female,22,2019,BCSE,8,Yes,No,3,1,Offline,Yes,Yes,4,Intermediate,90,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,2.68,No,3.15,88,50000,STU1102,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.6687887690962107,0.6687887690962107
2018,Male,23,2017,BCSE,13,No,No,2,4,Offline,Yes,Yes,6,Basic,88,Yes,No,Yes,Networking,1,Software,Relationship,No,Bachelor,No,2.68,No,3.15,112,30000,STU1103,88.0,No,Relationship,Software,Networking,At Risk,1,1,At Risk,0.9049059011164274,0.9049059011164274
2022,Male,20,2020,BCSE,2,Yes,No,3,4,Offline,Yes,Yes,1,Basic,95,No,No,Yes,Software Development,5,Software,Single,No,Bachelor,No,2.68,No,3.15,11,40000,STU1104,95.0,No,Single,Software,Software Development,At Risk,1,1,At Risk,0.9016647631498746,0.9016647631498746
2021,Male,19,2020,BCSE,4,Yes,No,1,1,Offline,Yes,No,1,Intermediate,95,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.5,No,3.58,35,30000,STU1105,95.0,No,Single,Software,Programming,Good,0,0,Good,0.12411491127724576,0.8758850887227543
2021,Male,21,2019,BCSE,4,Yes,Yes,4,2,Offline,Yes,Yes,1,Intermediate,90,No,No,No,Web development,2,Software,Single,Yes,Family,No,3.38,No,3.82,27,40000,STU1106,90.0,No,Single,Software,Web Development,Good,0,0,Good,0.2009219514477527,0.7990780485522473
2020,Male,21,2019,BCSE,8,No,No,2,2,Offline,Yes,Yes,1,Intermediate,90,Yes,Yes,Yes,Programming,1,Machine Learning,Single,No,Bachelor,No,2.68,No,3.15,88,30000,STU1107,90.0,No,Single,Machine Learning,Programming,At Risk,1,1,At Risk,0.8163988964830762,0.8163988964830762
2019,Female,22,2017,BCSE,10,No,No,9,3,Online,Yes,Yes,1,Intermediate,88,Yes,No,No,Database,1,Hardware,Single,No,Bachelor,No,2.68,No,3.15,113,62488,STU1108,88.0,No,Single,Hardware,Database,At Risk,1,1,At Risk,0.5171410110955138,0.5171410110955138
2022,Female,19,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,2,Basic,100,No,No,Yes,Programming,3,Software,Single,Yes,Family,No,2.68,No,3.15,11,35000,STU1109,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8368120593021792,0.8368120593021792
2022,Female,22,2022,BCSE,4,Yes,No,1,1,Offline,Yes,Yes,10,Basic,80,Yes,No,No,Programming,2,Software,Single,No,Family,No,2.68,No,3.15,36,100000,STU1110,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9083565031459768,0.9083565031459768
2021,Male,22,2018,BCSE,4,Yes,No,3,2,Offline,Yes,Yes,3,Intermediate,80,No,No,Yes,Networking,3,Machine Learning,Single,No,Bachelor,No,2.68,No,3.15,36,30000,STU1111,80.0,No,Single,Machine Learning,Networking,At Risk,1,1,At Risk,0.7537028038524156,0.7537028038524156
2019,Female,21,2019,BCSE,9,No,No,2,3,Offline,Yes,Yes,3,Basic,92,Yes,No,Yes,Web development,1,Software,Single,Yes,Bachelor,No,1.89,No,2.69,86,20000,STU1112,92.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.9504210526315789,0.9504210526315789
2021,Female,19,2020,BCSE,4,Yes,No,7,3,Offline,Yes,No,3,Advance,90,No,No,Yes,Programming,1,Software,Single,Yes,Family,No,3.7,No,3.77,35,62488,STU1113,90.0,No,Single,Software,Programming,Good,0,0,Good,0.10791661613722922,0.8920833838627708
2022,Male,19,2020,BCSE,2,Yes,No,4,2,Offline,Yes,Yes,2,Intermediate,95,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.68,No,3.15,11,30000,STU1114,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7983220883555598,0.7983220883555598
2022,Male,21,2019,BCSE,2,Yes,No,5,2,Offline,Yes,Yes,3,Intermediate,95,No,No,No,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,11,20000,STU1115,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7732025590809125,0.7732025590809125
2019,Male,25,2018,BCSE,11,Yes,No,2,1,Offline,Yes,Yes,2,Intermediate,70,Yes,No,No,Web development,4,Software,Single,No,Bachelor,Yes,0.0,No,2.53,91,30000,STU1116,70.0,Yes,Single,Software,Web Development,At Risk,1,1,At Risk,0.89,0.89
2019,Female,22,2019,BCSE,9,No,Yes,3,3,Online,Yes,No,2,Basic,99,No,No,Yes,Web development,2,Data Science,Single,No,Family,Yes,2.68,No,3.15,100,20000,STU1117,99.0,Yes,Single,Data Science,Web Development,At Risk,1,1,At Risk,0.8531659405259776,0.8531659405259776
2018,Male,24,2017,BCSE,13,No,No,2,2,Offline,Yes,Yes,4,Basic,50,Yes,Yes,Yes,Web development,5,Software,Married,Yes,Bachelor,No,2.2,No,2.66,110,60000,STU1118,50.0,No,Married,Software,Web Development,At Risk,1,1,At Risk,0.865,0.865
2017,Male,22,2017,BCSE,15,Yes,No,1,1,Offline,Yes,Yes,4,Advance,100,Yes,No,Yes,Web development,4,Software,Single,No,Bachelor,Yes,2.6,No,2.6,90,62488,STU1119,100.0,Yes,Single,Software,Web Development,At Risk,1,1,At Risk,0.8396969696969697,0.8396969696969697
2019,Female,22,2018,BCSE,11,No,Yes,3,1,Offline,Yes,Yes,3,Intermediate,95,No,No,Yes,Networking,0,Software,Married,No,Family,Yes,2.7,No,2.91,120,150000,STU1120,95.0,Yes,Married,Software,Networking,At Risk,1,1,At Risk,0.6811122451038252,0.6811122451038252
2018,Male,23,2017,BCSE,14,No,No,2,2,Online,Yes,Yes,1,Intermediate,90,Yes,Yes,Yes,Programming,2,Software,Single,Yes,Family,No,2.87,No,2.99,120,30000,STU1121,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.954917617470249,0.954917617470249
2021,Male,20,2019,BCSE,5,No,No,4,4,Offline,Yes,Yes,1,Intermediate,95,Yes,No,No,Programming,4,Software,Single,No,Bachelor,No,2.68,No,3.15,50,25000,STU1122,95.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.9060390162158793,0.9060390162158793
2019,Male,23,2017,BCSE,9,No,Yes,2,1,Online,Yes,Yes,4,Intermediate,70,No,No,Yes,Cyber security,4,NETWORKING,Relationship,Yes,Family,No,2.68,No,3.15,100,200000,STU1123,70.0,No,Relationship,Networking,Cyber Security,At Risk,1,1,At Risk,0.7453598608916393,0.7453598608916393
2015,Male,26,2012,BCSE,21,No,No,1,1,Offline,Yes,Yes,1,Basic,85,Yes,No,No,Web development,1,Hardware,Single,No,Bachelor,Yes,2.68,Yes,3.15,77,50000,STU1124,85.0,Yes,Single,Hardware,Web Development,At Risk,1,1,At Risk,0.9502222222222223,0.9502222222222223
2019,Male,22,2019,BCSE,9,No,No,3,5,Online,Yes,Yes,1,Intermediate,99,No,No,No,Web development,3,Software,Single,No,Bachelor,No,2.68,No,3.15,100,40000,STU1125,99.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7460504125927381,0.7460504125927381
2019,Male,23,2018,BCSE,9,No,Yes,1,1,Offline,Yes,Yes,1,Intermediate,70,No,No,No,Web development,1,Hardware,Relationship,Yes,Family,Yes,2.7,No,2.92,76,15000,STU1126,70.0,Yes,Relationship,Hardware,Web Development,At Risk,1,1,At Risk,0.8594143347074382,0.8594143347074382
2019,Male,21,2018,BCSE,11,No,Yes,2,1,Offline,Yes,Yes,1,Intermediate,73,No,No,Yes,Programming,2,NETWORKING,Single,No,Family,No,2.68,No,3.15,126,75000,STU1127,73.0,No,Single,Networking,Programming,At Risk,1,1,At Risk,0.730161999118692,0.730161999118692
2019,Male,22,2018,BCSE,11,No,No,2,2,Online,Yes,Yes,1,Intermediate,100,Yes,Yes,Yes,Programming,2,Software,Single,No,Bachelor,Yes,2.68,No,3.15,126,40000,STU1128,100.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.8704964116343428,0.8704964116343428
2018,Female,23,2016,BCSE,14,No,Yes,3,2,Offline,Yes,Yes,1,Basic,70,Yes,No,No,Programming,2,Hardware,Single,No,Bachelor,Yes,2.98,Yes,2.96,118,20000,STU1129,70.0,Yes,Single,Hardware,Programming,At Risk,1,1,At Risk,0.9338888888888889,0.9338888888888889
2019,Female,21,2018,BCSE,11,No,No,1,1,Offline,Yes,Yes,2,Advance,75,No,No,Yes,Web development,2,Software,Relationship,No,Family,No,2.68,No,3.15,126,40000,STU1130,75.0,No,Relationship,Software,Web Development,At Risk,1,1,At Risk,0.6433613555616531,0.6433613555616531
2021,Female,20,2019,BCSE,2,Yes,No,5,2,Offline,Yes,Yes,7,Basic,80,No,No,No,Programming,2,Software,Single,Yes,Bachelor,Yes,2.68,No,3.15,11,62488,STU1131,80.0,Yes,Single,Software,Programming,At Risk,1,1,At Risk,0.8230520161812734,0.8230520161812734
2019,Female,21,2019,BCSE,9,No,No,6,3,Offline,Yes,Yes,2,Intermediate,88,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,100,62488,STU1132,88.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7656170903129236,0.7656170903129236
2019,Male,22,2019,BCSE,9,No,No,3,4,Offline,Yes,Yes,2,Intermediate,99,No,No,No,Web development,7,Web Development,Single,No,Bachelor,No,3.52,No,2.9,100,15000,STU1133,99.0,No,Single,Web Development,Web Development,At Risk,1,1,At Risk,0.7445530094309497,0.7445530094309497
2020,Male,23,2018,BCSE,8,Yes,Yes,4,5,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,3.48,No,3.08,68,20000,STU1134,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.62901335278663,0.62901335278663
2016,Male,25,2014,BCSE,11,Yes,Yes,2,1,Online,Yes,Yes,3,Advance,90,Yes,No,Yes,Web development,3,Software,Single,Yes,Family,No,2.68,No,3.15,126,63000,STU1135,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.6459518403852769,0.6459518403852769
2019,Female,22,2018,BCSE,11,Yes,Yes,1,2,Online,Yes,Yes,3,Basic,80,No,No,No,Web development,3,NETWORKING,Single,No,Family,No,2.68,No,3.15,126,50000,STU1136,80.0,No,Single,Networking,Web Development,At Risk,1,1,At Risk,0.7435428157765359,0.7435428157765359
2020,Male,20,2019,BCSE,6,No,No,2,2,Online,Yes,Yes,5,Basic,90,Yes,No,No,Networking,2,NETWORKING,Single,No,Family,No,2.68,No,3.15,65,40000,STU1137,90.0,No,Single,Networking,Networking,At Risk,1,1,At Risk,0.7723058648497455,0.7723058648497455
2018,Male,25,2016,BCSE,14,No,No,6,4,Online,Yes,Yes,2,Advance,2,Yes,No,Yes,Web development,4,Software,Single,Yes,Family,No,3.16,No,2.68,121,60000,STU1138,2.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8870573704375881,0.8870573704375881
2021,Female,21,2019,BCSE,5,No,No,2,3,Offline,Yes,Yes,1,Basic,87,Yes,No,Yes,Programming,1,UI/UX,Married,No,Family,No,1.92,No,2.42,39,60000,STU1139,87.0,No,Married,UI/UX Design,Programming,At Risk,1,1,At Risk,0.9670000000000001,0.9670000000000001
2021,Male,20,2020,BCSE,4,No,Yes,2,1,Offline,Yes,Yes,2,Intermediate,80,No,No,Yes,Web development,4,Blockchain,Single,No,Family,Yes,2.68,No,3.15,36,30000,STU1140,80.0,Yes,Single,Blockchain,Web Development,At Risk,1,1,At Risk,0.699611275369355,0.699611275369355
2015,Male,27,2014,BCSE,10,No,Yes,5,2,Online,Yes,Yes,6,Basic,50,Yes,No,Yes,Networking,2,NETWORKING,Single,No,Family,No,2.68,No,3.15,113,7000,STU1141,50.0,No,Single,Networking,Networking,At Risk,1,1,At Risk,0.9120039682539683,0.9120039682539683
2019,Female,22,2018,BCSE,11,No,No,8,3,Online,Yes,Yes,4,Intermediate,99,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,126,20000,STU1142,99.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.786009986717858,0.786009986717858
2022,Male,20,2020,BCSE,2,No,Yes,3,3,Offline,Yes,Yes,1,Intermediate,99,No,No,No,Programming,1,Software,Single,No,Family,No,2.68,No,3.15,11,20000,STU1143,99.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7993776162488097,0.7993776162488097
2020,Male,22,2018,BCSE,7,No,Yes,1,1,Offline,Yes,Yes,5,Basic,70,Yes,No,Yes,Networking,1,NETWORKING,Single,No,Family,No,2.68,No,3.15,77,20000,STU1144,70.0,No,Single,Networking,Networking,At Risk,1,1,At Risk,0.8217730426813303,0.8217730426813303
2022,Male,21,2020,BCSE,2,Yes,Yes,7,2,Online,Yes,Yes,1,Intermediate,100,No,No,Yes,Programming,3,Software,Single,Yes,Family,No,2.68,No,3.15,11,30000,STU1145,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.7523340204404796,0.7523340204404796
2018,Male,23,2017,BCSE,13,No,No,2,1,Offline,Yes,Yes,1,Basic,75,Yes,Yes,Yes,Programming,3,Software,Single,No,Bachelor,No,2.68,No,3.15,136,35000,STU1146,75.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.919327485380117,0.919327485380117
2020,Female,23,2020,BCSE,8,Yes,No,6,3,Offline,Yes,Yes,6,Intermediate,100,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,88,62488,STU1147,100.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.666302645039767,0.666302645039767
2017,Female,25,2015,BCSE,8,No,No,2,2,Offline,Yes,Yes,1,Intermediate,100,No,No,Yes,Networking,2,NETWORKING,Married,No,Family,No,2.68,No,3.15,88,60000,STU1148,100.0,No,Married,Networking,Networking,At Risk,1,1,At Risk,0.6073023196150079,0.6073023196150079
2022,Female,20,2020,BCSE,2,No,Yes,4,3,Offline,Yes,No,2,Intermediate,88,No,No,Yes,Programming,3,Software,Single,No,Bachelor,No,2.68,No,3.15,11,60000,STU1149,88.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8404379784895534,0.8404379784895534
2021,Male,21,2020,BCSE,4,Yes,Yes,2,2,Offline,Yes,Yes,2,Advance,80,No,No,Yes,Programming,2,Software,Relationship,Yes,Family,No,2.68,No,3.15,36,50000,STU1150,80.0,No,Relationship,Software,Programming,At Risk,1,1,At Risk,0.7420117280724092,0.7420117280724092
2015,Female,26,2014,BCSE,22,No,Yes,2,2,Online,Yes,Yes,3,Intermediate,80,Yes,Yes,No,Software Development,2,Software,Married,Yes,Family,Yes,2.68,No,3.15,77,30000,STU1151,80.0,Yes,Married,Software,Software Development,At Risk,1,1,At Risk,0.92,0.92
2019,Male,23,2018,BCSE,11,No,Yes,5,5,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Networking,2,NETWORKING,Single,No,Bachelor,No,3.29,No,3.23,114,28000,STU1152,90.0,No,Single,Networking,Networking,Good,0,0,Good,0.20095112865515524,0.7990488713448447
2019,Female,22,2018,BCSE,11,No,Yes,3,1,Offline,Yes,Yes,3,Intermediate,100,No,No,Yes,App development,3,Machine Learning,Single,Yes,Family,No,2.68,No,3.15,126,60000,STU1153,100.0,No,Single,Machine Learning,App Development,At Risk,1,0,Good,0.39095182869518896,0.609048171304811
2017,Male,23,2017,BCSE,12,No,No,2,2,Offline,Yes,Yes,1,Advance,100,Yes,No,Yes,Networking,3,Software,Single,No,Bachelor,No,2.68,No,3.15,136,90000,STU1154,100.0,No,Single,Software,Networking,At Risk,1,1,At Risk,0.8993965517241379,0.8993965517241379
2017,Male,24,2017,BCSE,15,No,No,3,2,Online,Yes,Yes,3,Advance,80,Yes,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,113,200000,STU1155,80.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.962418394471026,0.962418394471026
2020,Female,21,2019,BCSE,8,No,No,4,2,Offline,Yes,Yes,1,Intermediate,100,No,No,No,Web development,1,Software,Single,Yes,Family,No,2.68,No,3.15,88,50000,STU1156,100.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.6346501809030992,0.6346501809030992
2019,Female,22,2018,BCSE,9,No,Yes,3,1,Offline,Yes,Yes,5,Basic,80,Yes,No,No,Programming,3,Software,Married,No,Bachelor,Yes,2.0,No,2.22,77,4000,STU1157,80.0,Yes,Married,Software,Programming,At Risk,1,1,At Risk,0.98,0.98
2022,Male,19,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,3,Basic,90,No,No,Yes,Programming,1,Software,Single,No,Family,No,2.68,No,3.15,11,40000,STU1158,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.835486805794975,0.835486805794975
2019,Female,21,2018,BCSE,10,No,No,5,1,Offline,Yes,Yes,3,Intermediate,80,Yes,No,Yes,Programming,2,Software,Single,No,Bachelor,Yes,3.3,No,3.24,105,80000,STU1159,80.0,Yes,Single,Software,Programming,Good,0,1,At Risk,0.5884108187134504,0.5884108187134504
2019,Male,23,2017,BCSE,10,No,Yes,3,2,Online,Yes,Yes,2,Basic,90,No,No,Yes,Software Development,3,Software,Single,No,Bachelor,Yes,2.68,No,3.15,113,35000,STU1160,90.0,Yes,Single,Software,Software Development,At Risk,1,1,At Risk,0.8451572433037627,0.8451572433037627
2019,Male,21,2018,BCSE,9,No,No,1,1,Online,Yes,Yes,12,Intermediate,90,No,No,Yes,Web development,6,Software,Single,No,Bachelor,No,3.01,No,2.76,79,65000,STU1161,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.809992078670403,0.809992078670403
2018,Male,23,2017,BCSE,12,No,No,4,1,Offline,Yes,Yes,2,Intermediate,97,No,No,Yes,Web development,4,Software,Single,No,Bachelor,No,2.68,No,3.15,136,20000,STU1162,97.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.8258522296190126,0.8258522296190126
2019,Male,22,2018,BCSE,9,No,No,3,2,Offline,Yes,Yes,3,Basic,95,No,No,Yes,Web development,2,Data Science,Single,No,Bachelor,No,3.2,No,3.3,103,40000,STU1163,95.0,No,Single,Data Science,Web Development,Good,0,0,Good,0.31850288811310123,0.6814971118868988
2018,Female,23,2017,BCSE,12,No,No,3,2,Online,Yes,Yes,2,Advance,80,Yes,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.68,No,3.15,136,100000,STU1164,80.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.6346547049441785,0.6346547049441785
2022,Female,20,2020,BCSE,2,Yes,No,4,1,Offline,Yes,Yes,6,Basic,90,No,No,Yes,Programming,2,Software,Single,No,Bachelor,No,2.68,No,3.15,11,50000,STU1165,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8211679631967748,0.8211679631967748
2018,Male,25,2015,BCSE,12,Yes,No,1,3,Offline,No,Yes,1,Intermediate,90,No,No,No,Web development,1,Software,Single,No,Bachelor,No,2.68,No,3.15,136,20000,STU1166,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.5155144153774184,0.5155144153774184
2022,Male,20,2020,BCSE,2,Yes,Yes,3,2,Offline,Yes,Yes,4,Intermediate,90,No,No,Yes,Programming,2,Software,Single,Yes,Family,No,2.68,No,3.15,11,30000,STU1167,90.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.8790208692535703,0.8790208692535703
2020,Female,23,2018,BCSE,7,No,Yes,3,2,Offline,Yes,Yes,4,Basic,40,Yes,Yes,Yes,Web development,2,Software,Married,Yes,Family,No,2.4,No,2.4,70,60000,STU1168,40.0,No,Married,Software,Web Development,At Risk,1,1,At Risk,0.9067424242424242,0.9067424242424242
2020,Male,23,2018,BCSE,8,No,No,4,2,Online,Yes,Yes,2,Intermediate,90,No,No,No,Web development,1,Machine Learning,Single,Yes,Bachelor,No,2.68,No,3.15,88,50000,STU1169,90.0,No,Single,Machine Learning,Web Development,At Risk,1,1,At Risk,0.7335279341826896,0.7335279341826896
2021,Male,22,2020,BCSE,4,Yes,Yes,4,2,Offline,Yes,Yes,2,Intermediate,90,No,No,No,Web development,2,Software,Single,Yes,Family,No,2.16,No,2.75,35,40000,STU1170,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7349172024640218,0.7349172024640218
2019,Male,22,2018,BCSE,9,Yes,No,8,3,Offline,Yes,Yes,3,Intermediate,90,No,No,Yes,Web development,2,Software,Single,No,Bachelor,No,2.68,No,3.15,100,40000,STU1171,90.0,No,Single,Software,Web Development,At Risk,1,1,At Risk,0.7657288088507735,0.7657288088507735
2020,Male,23,2018,BCSE,8,Yes,Yes,5,3,Offline,No,Yes,2,Intermediate,5,Yes,No,Yes,Programming,2,Software,Single,Yes,Bachelor,No,2.68,No,3.15,88,12000,STU1172,5.0,No,Single,Software,Programming,At Risk,1,1,At Risk,0.856468899521531,0.856468899521531
